user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,location,coordinates,state,country
Lyxo🌿🌿,"Uyo,Akwa Ibom","Anatomist||Man utd faithful || Music freak || Stoner || Boob guy
.
.
Amma Stoner so wat?",2019-09-16 00:42:59+00:00,849,94,26422,False,2022-02-27 23:51:47+00:00,"@BestNFTDrops_io #MiniKishu is the next BIG project in #BSC. An ecosystem to combine the #gaming world, #staking and #NFT. You will fight, collect, and grow pups all while earning @minikishuNFT #NFTCommunity

We are also part of upcoming #metaverse game New Block City!

https://t.co/OGi6BpDqoG","['MiniKishu', 'BSC', 'gaming', 'staking']",Twitter for iPhone,False,"Akwa Ibom, Abak Road, Ediene, Abak, Akwa Ibom, Nigeria","(4.9408638, 7.8412267, 0.0)",Akwa Ibom, Nigeria
beholder27,"New York, USA",My imagination is connected to a super consciousness where it has infinite possibilities. Enjoy the limitless of my imagination.,2020-09-23 14:10:41+00:00,108,73,1220,False,2022-02-27 23:51:42+00:00,"THIS PIECE NEEDS A BUYER 🔥🔥🔥🔥

GASLESS store!!  #NFT #NFTs #nftcollector #NFTinvestor #NFTmarketplace #NFTmarket #NFTmall #nftmemes #Metaverse 

https://t.co/CTdBfnf59h https://t.co/YsPutUvic8","['NFT', 'NFTs', 'nftcollector', 'NFTinvestor', 'NFTmarketplace', 'NFTmarket']",Twitter for iPhone,False,"New York, United States","(40.7127281, -74.0060152, 0.0)",New York, United States
Lyxo🌿🌿,"Uyo,Akwa Ibom","Anatomist||Man utd faithful || Music freak || Stoner || Boob guy
.
.
Amma Stoner so wat?",2019-09-16 00:42:59+00:00,849,94,26422,False,2022-02-27 23:51:27+00:00,"@krypto_tripp1 @Medi_Token #MiniKishu is the next BIG project in #BSC. An ecosystem to combine the #gaming world, #staking and #NFT. You will fight, collect, and grow pups all while earning @minikishuNFT #NFTCommunity

We are also part of upcoming #metaverse game New Block City!

https://t.co/OGi6BpDqoG","['MiniKishu', 'BSC', 'gaming']",Twitter for iPhone,False,"Akwa Ibom, Abak Road, Ediene, Abak, Akwa Ibom, Nigeria","(4.9408638, 7.8412267, 0.0)",Akwa Ibom, Nigeria
Lyxo🌿🌿,"Uyo,Akwa Ibom","Anatomist||Man utd faithful || Music freak || Stoner || Boob guy
.
.
Amma Stoner so wat?",2019-09-16 00:42:59+00:00,849,94,26422,False,2022-02-27 23:51:08+00:00,"@capefox_coin #MiniKishu is the next BIG project in #BSC. An ecosystem to combine the #gaming world, #staking and #NFT. You will fight, collect, and grow pups all while earning @minikishuNFT #NFTCommunity

We are also part of upcoming #metaverse game New Block City!

https://t.co/OGi6BpDqoG","['MiniKishu', 'BSC', 'gaming', 'staking']",Twitter for iPhone,False,"Akwa Ibom, Abak Road, Ediene, Abak, Akwa Ibom, Nigeria","(4.9408638, 7.8412267, 0.0)",Akwa Ibom, Nigeria
Lyxo🌿🌿,"Uyo,Akwa Ibom","Anatomist||Man utd faithful || Music freak || Stoner || Boob guy
.
.
Amma Stoner so wat?",2019-09-16 00:42:59+00:00,849,94,26422,False,2022-02-27 23:50:51+00:00,"@_rland_ #MiniKishu is the next BIG project in #BSC. An ecosystem to combine the #gaming world, #staking and #NFT. You will fight, collect, and grow pups all while earning @minikishuNFT #NFTCommunity

We are also part of upcoming #metaverse game New Block City!

https://t.co/OGi6BpDqoG","['MiniKishu', 'BSC', 'gaming', 'staking', 'NFT']",Twitter for iPhone,False,"Akwa Ibom, Abak Road, Ediene, Abak, Akwa Ibom, Nigeria","(4.9408638, 7.8412267, 0.0)",Akwa Ibom, Nigeria
beholder27,"New York, USA",My imagination is connected to a super consciousness where it has infinite possibilities. Enjoy the limitless of my imagination.,2020-09-23 14:10:41+00:00,108,73,1220,False,2022-02-27 23:50:40+00:00,"THIS PIECE NEEDS A BUYER 🔥🔥🔥🔥

GASLESS store!!  #NFT #NFTs #nftcollector #NFTinvestor #NFTmarketplace #NFTmarket #NFTmall #nftmemes #Metaverse 

https://t.co/CTdBfmXuhJ https://t.co/qEdTue41eM","['NFT', 'NFTs', 'nftcollector', 'NFTinvestor', 'NFTmarketplace', 'NFTmarket']",Twitter for iPhone,False,"New York, United States","(40.7127281, -74.0060152, 0.0)",New York, United States
Ripon Ali,Kushtia,,2009-07-04 02:05:03+00:00,12,50,22,False,2022-02-27 23:50:34+00:00,"@HappyLandPlus This project looking very interesing. The projector has a lot of attractions so hopefully the project will be better in the future and it's envy of the crypto world. Good luck!!
@aliripon035
@zakirpintu1992
@Monalicha8
#HappyLandPlus $HLP #Metaverse #PrivateSale",,Twitter for Android,False,"Kushtia, Kushtia District, Khulna Division, 07000, Bangladesh","(23.8987955, 89.1295536, 0.0)",Kushtia, Bangladesh
Lyxo🌿🌿,"Uyo,Akwa Ibom","Anatomist||Man utd faithful || Music freak || Stoner || Boob guy
.
.
Amma Stoner so wat?",2019-09-16 00:42:59+00:00,849,94,26422,False,2022-02-27 23:50:17+00:00,"@Metaverse_2 #MiniKishu is the next BIG project in #BSC. An ecosystem to combine the #gaming world, #staking and #NFT. You will fight, collect, and grow pups all while earning @minikishuNFT #NFTCommunity

We are also part of upcoming #metaverse game New Block City!

https://t.co/OGi6BpDqoG","['MiniKishu', 'BSC', 'gaming', 'staking']",Twitter for iPhone,False,"Akwa Ibom, Abak Road, Ediene, Abak, Akwa Ibom, Nigeria","(4.9408638, 7.8412267, 0.0)",Akwa Ibom, Nigeria
Fealty Gaming,New York,"Video Games, Content Creator, Diet, Weightloss, Podcasts, & Much Much More (former to all... for now)

https://t.co/m0B9GNwBCO",2014-05-07 19:54:00+00:00,330,1266,3305,False,2022-02-27 23:50:17+00:00,"Just got my first #MusicNFT from @innkeeperdoteth! Had a blast at the last show in The Inn (137,-2). If you are in #Decentraland it is definitely worth checking out. To top it off the #NFT looks really cool. I kind of wish a real physical version existed now haha. #Metaverse https://t.co/KSTGJxZJ7z",['MusicNFT'],Twitter Web App,False,"New York, United States","(40.7127281, -74.0060152, 0.0)",New York, United States
ardy setyo saptono,INDONESIA,try to be best person . . . experience was great teacher ^^,2009-10-09 23:01:21+00:00,128,228,90,False,2022-02-27 23:49:54+00:00,"🇺🇦STAND WITH UKRAINIAN🤎
BUY $UKRAINE
100% proceeds go to support Ukrainians suffering for the war

🤎BUY AND #STOPWAR
https://t.co/Zey0rKy8Pm

#Metaverse #NFT #Airdrop $BTC $ETH #Vitalik $glmr $voxel $rare $slp $bnb $dome $fil $sys $ava $unfi $fxs $fun $sxp $dia $hukr $volt",,Twitter Web App,False,Indonesia,"(-2.4833826, 117.8902853, 0.0)",Indonesia,Indonesia
Lyxo🌿🌿,"Uyo,Akwa Ibom","Anatomist||Man utd faithful || Music freak || Stoner || Boob guy
.
.
Amma Stoner so wat?",2019-09-16 00:42:59+00:00,849,94,26422,False,2022-02-27 23:49:49+00:00,"@mummy_card_nft #MiniKishu is the next BIG project in #BSC. An ecosystem to combine the #gaming world, #staking and #NFT. You will fight, collect, and grow pups all while earning @minikishuNFT #NFTCommunity

We are also part of upcoming #metaverse game New Block City!

https://t.co/OGi6BpDqoG","['MiniKishu', 'BSC', 'gaming', 'staking']",Twitter for iPhone,False,"Akwa Ibom, Abak Road, Ediene, Abak, Akwa Ibom, Nigeria","(4.9408638, 7.8412267, 0.0)",Akwa Ibom, Nigeria
Decentral Comedy,North America,Decentral Comedy is the first comedy club in @Decentraland - Hit up #MicDropFest: A #Metaverse #Comedy Festival Feb 23-26! https://t.co/cWqw5eVFZm,2021-06-04 17:09:21+00:00,1188,4758,1213,False,2022-02-27 23:49:35+00:00,"Check out @DecentralComedy: The Best of the #MicDropFest recap streaming @Decentralgames in the @Decentraland #Metaverse right now!  Featuring @tylermorrison1 @RealFionaO @mikewilmot1 &amp; more!

#DecentralComedy: We're In It For The Laughs!

Check our pinned tweet for #NFTGiveaway! https://t.co/YnRtuDgMwz",['MicDropFest'],Twitter Web App,False,North America,"(51.0000002, -109.0, 0.0)",North America,North America
Lyxo🌿🌿,"Uyo,Akwa Ibom","Anatomist||Man utd faithful || Music freak || Stoner || Boob guy
.
.
Amma Stoner so wat?",2019-09-16 00:42:59+00:00,849,94,26422,False,2022-02-27 23:49:31+00:00,"@BestNFTDrops_io #MiniKishu is the next BIG project in #BSC. An ecosystem to combine the #gaming world, #staking and #NFT. You will fight, collect, and grow pups all while earning @minikishuNFT #NFTCommunity

We are also part of upcoming #metaverse game New Block City!

https://t.co/OGi6BpDqoG","['MiniKishu', 'BSC', 'gaming', 'staking']",Twitter for iPhone,False,"Akwa Ibom, Abak Road, Ediene, Abak, Akwa Ibom, Nigeria","(4.9408638, 7.8412267, 0.0)",Akwa Ibom, Nigeria
Vinh Lee,Japan,#590Ventures,2017-12-19 15:03:49+00:00,80,82,355,False,2022-02-27 23:49:22+00:00,"@altcryptocom @ElemonGame is a new game on the blockchain platform, the characters in the game are quite eye-catching (half robo, half pet), attractive gameplay, public development team. #BSC  #NFT #GameFi #Metaverse #Elemon #MVBIV @ElemonGame. https://t.co/i1etul1Dnd",,Twitter for iPhone,False,Japan,"(36.5748441, 139.2394179, 0.0)",Japan,Japan
Tony Tuan #CWS #Fara #Elemon,London,,2016-06-26 12:46:50+00:00,127,249,2858,False,2022-02-27 23:49:00+00:00,@Crypto__emily Shill you our tokens I’m buying ELMON  #BSC  #NFT #GameFi #Metaverse #Elemon #MVBIV @ElemonGame,"['BSC', 'NFT', 'GameFi', 'Metaverse', 'Elemon', 'MVBIV']",Twitter Web App,False,"London, Greater London, England, SW1A 2DX, United Kingdom","(51.5073219, -0.1276474, 0.0)",London, United Kingdom
Gem Hodlers News & Marketing Co. 💎,"NYC, USA","2021 WIRED MAGAZINE AWARD WINNER
SEEN ON BLOOMBERG + YAHOO NEWS

For Marketing: https://t.co/Eh2zhwu220
TG Contact: @TheGemHodlers
TG Channel: @GemHodlersNews",2021-10-09 14:32:52+00:00,4335,245,12,False,2022-02-27 23:48:48+00:00,"Top 3 Solana-based Metaverse Crypto Coins to Watch in 2022

#CryptoNews #Solana $SOL #Metaverse #Cryptocurrency
https://t.co/flocN78nEg","['CryptoNews', 'Solana', 'Metaverse', 'Cryptocurrency']",Twitter Web App,False,"New York, United States","(40.7127281, -74.0060152, 0.0)",New York, United States
Vinh Lee,Japan,#590Ventures,2017-12-19 15:03:49+00:00,80,82,355,False,2022-02-27 23:48:45+00:00,"@ElemonGame Let’s put @ElemonGame on your list, That is well worth it because one of the best type of #gamefi now with #great partners, enthusiastic, talented team to build a #perfect #Game. #BSC  #NFT #GameFi #Metaverse #Elemon #MVBIV @ElemonGame",['gamefi'],Twitter for iPhone,False,Japan,"(36.5748441, 139.2394179, 0.0)",Japan,Japan
Meta Monsters Club,United States,"MMC is a collection of 6,000 generative NFTs, each with its own unique look & personality. Each running on polygon for a fast and gas-free experience!",2021-12-05 17:19:46+00:00,141,122,66,False,2022-02-27 23:48:41+00:00,"✅ Follow us to grab your monster when it's on sale  ❤️ and 🔁
✅ Join our server https://t.co/WVFytDu5sw 
📢 Meta Monster #1911 is on sale 👉 https://t.co/fliYtMWaLi

#cryptoartist #nftcommunity #crypto #NFTCommunity #digitalcollectibles #nftgallery #metaverse",,MetaMonstersClub,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
Tony Tuan #CWS #Fara #Elemon,London,,2016-06-26 12:46:50+00:00,127,249,2858,False,2022-02-27 23:48:33+00:00,@BscGemSniper Buying the dip next 500x ELMON  #BSC  #NFT #GameFi #Metaverse #Elemon #MVBIV @ElemonGame,"['BSC', 'NFT', 'GameFi', 'Metaverse', 'Elemon', 'MVBIV']",Twitter Web App,False,"London, Greater London, England, SW1A 2DX, United Kingdom","(51.5073219, -0.1276474, 0.0)",London, United Kingdom
Vinh Lee,Japan,#590Ventures,2017-12-19 15:03:49+00:00,80,82,355,False,2022-02-27 23:48:28+00:00,"@cryptoworld202 #Elemon #BinanceSmartChain  #GameFi #Metaverse #PlayToEarn @ElemonGame is NFTgame, the characters in the game are quite eye-catching (half robo, half pet), attractive gameplay, public development team.  Promising to explode strongly in the fourth quarter of 2021.","['Elemon', 'BinanceSmartChain', 'GameFi', 'Metaverse', 'PlayToEarn']",Twitter for iPhone,False,Japan,"(36.5748441, 139.2394179, 0.0)",Japan,Japan
Lyxo🌿🌿,"Uyo,Akwa Ibom","Anatomist||Man utd faithful || Music freak || Stoner || Boob guy
.
.
Amma Stoner so wat?",2019-09-16 00:42:59+00:00,849,94,26422,False,2022-02-27 23:48:24+00:00,"@AmoneyCrypto #MiniKishu is the next BIG project in #BSC. An ecosystem to combine the #gaming world, #staking and #NFT. You will fight, collect, and grow pups all while earning @minikishuNFT #NFTCommunity

We are also part of upcoming #metaverse game New Block City!

https://t.co/OGi6BpDqoG","['MiniKishu', 'BSC', 'gaming', 'staking']",Twitter for iPhone,False,"Akwa Ibom, Abak Road, Ediene, Abak, Akwa Ibom, Nigeria","(4.9408638, 7.8412267, 0.0)",Akwa Ibom, Nigeria
Tony Tuan #CWS #Fara #Elemon,London,,2016-06-26 12:46:50+00:00,127,249,2858,False,2022-02-27 23:48:05+00:00,@Whalesincoming 100x gem buying now ELMON  #BSC  #NFT #GameFi #Metaverse #Elemon #MVBIV @ElemonGame,"['BSC', 'NFT', 'GameFi', 'Metaverse', 'Elemon', 'MVBIV']",Twitter Web App,False,"London, Greater London, England, SW1A 2DX, United Kingdom","(51.5073219, -0.1276474, 0.0)",London, United Kingdom
Lyxo🌿🌿,"Uyo,Akwa Ibom","Anatomist||Man utd faithful || Music freak || Stoner || Boob guy
.
.
Amma Stoner so wat?",2019-09-16 00:42:59+00:00,849,94,26422,False,2022-02-27 23:48:04+00:00,"@Untamedpunks #MiniKishu is the next BIG project in #BSC. An ecosystem to combine the #gaming world, #staking and #NFT. You will fight, collect, and grow pups all while earning @minikishuNFT #NFTCommunity

We are also part of upcoming #metaverse game New Block City!

https://t.co/OGi6BpDqoG","['MiniKishu', 'BSC', 'gaming', 'staking']",Twitter for iPhone,False,"Akwa Ibom, Abak Road, Ediene, Abak, Akwa Ibom, Nigeria","(4.9408638, 7.8412267, 0.0)",Akwa Ibom, Nigeria
Nifty Ape Nation Customer Support,"New York, NY ",Here to help you on your crypto & NFT journey into the Metaverse🚀🔥@NiftyApeNation https://t.co/FJKkuynQUw.,2021-11-29 23:09:39+00:00,931,1247,443,False,2022-02-27 23:47:48+00:00,@RicePowderCake @_NFTJPN_ @tama5_art I think it’s dope and come show case your work in my Twitter space calls and put them in our #metaverse on Ape Island 🏝 @NiftyApeNation🔥🔥🔥@RicePowderCake @JapanNFTs @_NFTJPN_ @tama5_art,,Twitter for iPhone,False,"New York, United States","(40.7127281, -74.0060152, 0.0)",New York, United States
Tony Tuan #CWS #Fara #Elemon,London,,2016-06-26 12:46:50+00:00,127,249,2858,False,2022-02-27 23:47:39+00:00,@ElemonGame @news_of_bsc The love for ELMON  #BSC  #NFT #GameFi #Metaverse #Elemon #MVBIV @ElemonGame,"['BSC', 'NFT', 'GameFi', 'Metaverse', 'Elemon', 'MVBIV']",Twitter Web App,False,"London, Greater London, England, SW1A 2DX, United Kingdom","(51.5073219, -0.1276474, 0.0)",London, United Kingdom
Lyxo🌿🌿,"Uyo,Akwa Ibom","Anatomist||Man utd faithful || Music freak || Stoner || Boob guy
.
.
Amma Stoner so wat?",2019-09-16 00:42:59+00:00,849,94,26422,False,2022-02-27 23:47:30+00:00,"@DOBOMemes #MiniKishu is the next BIG project in #BSC. An ecosystem to combine the #gaming world, #staking and #NFT. You will fight, collect, and grow pups all while earning @minikishuNFT #NFTCommunity

We are also part of upcoming #metaverse game New Block City!

https://t.co/OGi6BpDqoG","['MiniKishu', 'BSC', 'gaming', 'staking', 'NFT']",Twitter for iPhone,False,"Akwa Ibom, Abak Road, Ediene, Abak, Akwa Ibom, Nigeria","(4.9408638, 7.8412267, 0.0)",Akwa Ibom, Nigeria
Tony Tuan #CWS #Fara #Elemon,London,,2016-06-26 12:46:50+00:00,127,249,2858,False,2022-02-27 23:47:14+00:00,@news_of_bsc @ElemonGame @genopets @TinyColonyGame @AxieInfinity @MaviaGame Gamefi like ELMON  #BSC  #NFT #GameFi #Metaverse #Elemon #MVBIV @ElemonGame,"['BSC', 'NFT', 'GameFi']",Twitter Web App,False,"London, Greater London, England, SW1A 2DX, United Kingdom","(51.5073219, -0.1276474, 0.0)",London, United Kingdom
Meta Monsters Club,United States,"MMC is a collection of 6,000 generative NFTs, each with its own unique look & personality. Each running on polygon for a fast and gas-free experience!",2021-12-05 17:19:46+00:00,141,122,66,False,2022-02-27 23:47:00+00:00,"✅ Follow us to grab your monster when it's on sale  ❤️ and 🔁
✅ Join our server https://t.co/WVFytDu5sw 
📢 Meta Monster #1906 is on sale 👉 https://t.co/hLqWAEmeRb

#Opensea #nftcollectors #nft #NFT #rarible #metaverse #nftcollection",,MetaMonstersClub,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
ardy setyo saptono,INDONESIA,try to be best person . . . experience was great teacher ^^,2009-10-09 23:01:21+00:00,128,228,90,False,2022-02-27 23:46:59+00:00,"⚠️#STOPWAR
You can BUY $UKRAINE and support Ukraine
Stay Strong UKRAINE 🇺🇦
SUPPORT UKRAINE NOW
https://t.co/Zey0rKy8Pm
#metaverse #nft #airdrop $doge $btc $eth $magic $super $coval $quack $quartz $cube $bake $boson $starl $xyz $xtz $people $gas $wtf $btrfly $shinja #UkraineDao",['STOPWAR'],Twitter Web App,False,Indonesia,"(-2.4833826, 117.8902853, 0.0)",Indonesia,Indonesia
Tony Tuan #CWS #Fara #Elemon,London,,2016-06-26 12:46:50+00:00,127,249,2858,False,2022-02-27 23:46:50+00:00,@Whalesincoming Other option for you ELMON  #BSC  #NFT #GameFi #Metaverse #Elemon #MVBIV @ElemonGame,"['BSC', 'NFT', 'GameFi', 'Metaverse', 'Elemon', 'MVBIV']",Twitter Web App,False,"London, Greater London, England, SW1A 2DX, United Kingdom","(51.5073219, -0.1276474, 0.0)",London, United Kingdom
ZEE Stellar.eth,Surabaya Java East Indonesia,"#1 It'z Me always consider aspect (FREEDOM) of opinion but not pressure
#Bitcoin #Binance #Tezos #Ethereum #Stellar #eCash Keep Do your own research",2019-09-19 09:10:11+00:00,260,1950,4283,False,2022-02-27 23:46:50+00:00,"Get a free NFT, and get one for yourself by joining this contest by @elemintsnft!  
Each card can be worth up to $2,500!  https://t.co/ty4NfintJ8
#NFT #NFTs #NFTGiveaway  #NFTCommunity #Metaverse https://t.co/tIPEXc1UqX",,Twitter for Android,False,"Surabaya, East Java, Indonesia","(-7.2459717, 112.7378266, 0.0)",Surabaya, Indonesia
Tony Tuan #CWS #Fara #Elemon,London,,2016-06-26 12:46:50+00:00,127,249,2858,False,2022-02-27 23:46:21+00:00,@stickytoffita Buy NFT from your follower now ELMON  #BSC  #NFT #GameFi #Metaverse #Elemon #MVBIV @ElemonGame,"['BSC', 'NFT', 'GameFi', 'Metaverse', 'Elemon', 'MVBIV']",Twitter Web App,False,"London, Greater London, England, SW1A 2DX, United Kingdom","(51.5073219, -0.1276474, 0.0)",London, United Kingdom
Tony Tuan #CWS #Fara #Elemon,London,,2016-06-26 12:46:50+00:00,127,249,2858,False,2022-02-27 23:45:54+00:00,@MrBigWhaleREAL best new game ELMON  #BSC  #NFT #GameFi #Metaverse #Elemon #MVBIV @ElemonGame,"['BSC', 'NFT', 'GameFi', 'Metaverse', 'Elemon', 'MVBIV']",Twitter Web App,False,"London, Greater London, England, SW1A 2DX, United Kingdom","(51.5073219, -0.1276474, 0.0)",London, United Kingdom
WEARELIVINGART,United Kingdom,"GALAXY GIRLZ COLLECTION ON OPENSEA #womeninNFT • Digital artist ◍ NFT art ◍ Opensea, Solsea ◍ Aliens, planets and space worlds. @xamypictonx",2020-01-03 23:45:05+00:00,825,408,1737,False,2022-02-27 23:45:41+00:00,"Cosmic moon child 🪐🌛✨ 1/1 NFT 

https://t.co/3IT5tqRfvV

#WomenInNFTs  #galaxynft #NFTs #NFTCommunity    #Metaverse #moonchild https://t.co/sbTkdSIYjr","['WomenInNFTs', 'galaxynft', 'NFTs', 'NFTCommunity', 'Metaverse']",Twitter Web App,False,United Kingdom,"(54.7023545, -3.2765753, 0.0)",United Kingdom,United Kingdom
Dee's Pray It Up,"Florida, USA",Purchase Tantra t-shirts and more from our online Belief Apparel store.,2017-12-19 05:48:17+00:00,24,51,459,False,2022-02-27 23:44:53+00:00,Dolce &amp; Gabbana embrace the metaverse at Milan fashion week https://t.co/qvRBkSq8nr #metaverse,['metaverse'],Paper.li,False,"Florida, United States","(27.7567667, -81.4639835, 0.0)",Florida, United States
