user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
LeMaxwell_nft,"Paris, France","Nft artist 
Create a collection of MEATBALL
You can see my road Map
New collection gonna come
https://t.co/Jn0oqGAHNB",2017-01-02 07:24:53+00:00,25,159,116,False,2022-02-27 22:51:58+00:00,"@DoodleJackNFT MeatBalls project phase 1
See more and my road Map on opensea.
New drop #21 The Dude
https://t.co/hwzOO3bFgN
#NFTCommunity #NFT #NFTdrop #NFTs #nftcollector #nftart #opensea #Metaverse #NFTGiveaway #ETH https://t.co/YMOpMI4Qdn",,Twitter for Android,False
Dalang Crypto,,,2021-09-08 07:54:51+00:00,6,47,69,False,2022-02-27 22:51:43+00:00,"@TheCryptoLark Apocalypse | $APOC
💯 Doxxed, KYC, Video AMA
💯 Solid and Secure
💎 2000% Returns
💎 Super Easy to Play
🕹 $APOC Launch 28th Feb ""

@RevoluzionToken #apocalypse #altcoinseason #cryptocurrency #P2E #Bitcoin #altcoin #Metaverse #100xgem",,Twitter for Android,False
peperoni.eth,Kekistan,Cyberpepe,2020-04-13 01:27:49+00:00,4606,3749,16287,False,2022-02-27 22:51:36+00:00,"Did somebody say DEATHROW NFT's @SnoopDogg 😲

#Decentraland #Mana #Metaverse #SnoopDogg #DEATHROW #TheSandbox #SAND #2PAC #Tupac #TupacShakur #DrDre #Westside #Westcoast https://t.co/1DhQY5Bcsc","['Decentraland', 'Mana', 'Metaverse', 'SnoopDogg', 'DEATHROW', 'TheSandbox', 'SAND']",Twitter Web App,False
ThorCan32,"#SuperDoge, CA ",Bullish Crypto fan. Not Financial Advice. Environmentally conscious. Traveller. Dog and Tech lover. https://t.co/qhcF7MkBgH,2021-05-15 21:49:33+00:00,175,655,3404,False,2022-02-27 22:51:27+00:00,"Take a look at https://t.co/RaTDFsDMRH 💎

#Degen show coming soon 🔥 
@SUPERDOGEio 

#SuperDoge #Doge #CertikAudit #Metaverse #comics #DegenToon #BSCGems #cartoons #NFT https://t.co/ElbSLBakEC","['Degen', 'SuperDoge', 'Doge', 'CertikAudit']",Twitter for iPhone,False
LeMaxwell_nft,"Paris, France","Nft artist 
Create a collection of MEATBALL
You can see my road Map
New collection gonna come
https://t.co/Jn0oqGAHNB",2017-01-02 07:24:53+00:00,25,159,116,False,2022-02-27 22:51:25+00:00,"@NftFad MeatBalls project phase 1
See more and my road Map on opensea.
New drop #21 The Dude
https://t.co/hwzOO3bFgN
#NFTCommunity #NFT #NFTdrop #NFTs #nftcollector #nftart #opensea #Metaverse #NFTGiveaway #ETH https://t.co/bw72SSpchH",,Twitter for Android,False
Ceenmachine (Loro),,#Crypto #NFT #Metaverse #Revulution #BAPES  Loro from the #BAPESCLAN,2020-05-25 17:21:14+00:00,97,377,110,False,2022-02-27 22:51:23+00:00,"#metavest #bape #bapes #bapesclan #NFTcommunity #nft #Metaverse 
BAPES is the future! https://t.co/YLY9glwmmk","['metavest', 'bape', 'bapes', 'bapesclan', 'NFTcommunity', 'nft', 'Metaverse']",Twitter Web App,False
LeMaxwell_nft,"Paris, France","Nft artist 
Create a collection of MEATBALL
You can see my road Map
New collection gonna come
https://t.co/Jn0oqGAHNB",2017-01-02 07:24:53+00:00,25,159,116,False,2022-02-27 22:51:09+00:00,"@NFT_R3X MeatBalls project phase 1
See more and my road Map on opensea.
New drop #21 The Dude
https://t.co/hwzOO2U3Sd
#NFTCommunity #NFT #NFTdrop #NFTs #nftcollector #nftart #opensea #Metaverse #NFTGiveaway #ETH https://t.co/qImdd3lON5",,Twitter for Android,False
CryptoChic,,"Collect & Connect 🌐 RT • Follow • ❤️ 
#NFTAddict #CryptoProjectFinder",2021-05-13 08:25:05+00:00,39,249,943,False,2022-02-27 22:51:07+00:00,"@MoonKing___ It's @RoTTheGame 

📣AMA with @AvStarCapital on Feb 28
🏦Strategic investment with @Momentum_6 and partnership with @AvStarCapital and @RankerDAO
📝Discord Whitelist Invite Campaign for Genesis NFT Drop

#Metaverse #NFT #PlaytoEarn #Bitcoin $ROT $BTC $CAKE $SOL https://t.co/VXrRROKj9q",,Twitter for Android,False
Evan,,,2021-12-16 01:21:42+00:00,6,18,77,False,2022-02-27 22:51:02+00:00,@mypethooligan @acaban42 @MrTraderMD Check it out! @mypethooligan is crushing the barriers to making our experience in the metaverse be what it was designed for. #Karrotgang #NextLevel #metaverse #P2EGame,,Twitter Web App,False
LeMaxwell_nft,"Paris, France","Nft artist 
Create a collection of MEATBALL
You can see my road Map
New collection gonna come
https://t.co/Jn0oqGAHNB",2017-01-02 07:24:53+00:00,25,159,116,False,2022-02-27 22:50:54+00:00,"@BuffyNftSlayer MeatBalls project phase 1
See more and my road Map on opensea.
New drop #21 The Dude
https://t.co/hwzOO3bFgN
#NFTCommunity #NFT #NFTdrop #NFTs #nftcollector #nftart #opensea #Metaverse #NFTGiveaway #ETH https://t.co/ssawWsFzRS",,Twitter for Android,False
💙THE{MoonGems}GERMAN💙,Bavaria NFA DYOR,"Real-Life HDD-Driller.
I only shillin' my bags and support projects I believe in!🚀🚀🚀
(Hobby-Shiller, I'll do it for the fun!)",2018-09-02 18:28:39+00:00,1698,2566,58331,False,2022-02-27 22:50:46+00:00,"@CryptoGemsCom @AltcoinWorldcom @CinuStar #CinuStar stealth launched few hours ago, 7% $CINU Rewards, great whitepaper, future #Metaverse 37k MC🚀, safu doxxed dev!🍻

Grab your bag!💰💰💰

LLFFFGGGGGG!!!🚀🧨🚀

https://t.co/ZxdRE6hv6w

https://t.co/f8YmeXuZNx https://t.co/BxcAs3NJ46",['CinuStar'],Twitter for Android,False
AlphaMale ⚔️,,"Razor Network $RAZOR
Morpheus Labs $MITX
Marlin Protocol $POND

#CRO",2020-12-29 14:51:47+00:00,277,252,4310,False,2022-02-27 22:50:39+00:00,"@CryptoNostra Buy @morpheuslabs_io'd gem, $MITX. I really like what they're doing in the #Metaverse and #NFT space.

Let's go, #MorpheusArmy.

The #MLSEED is doing wonders for #MorpheusLabs https://t.co/tJ8xF7ZAmI","['Metaverse', 'NFT']",Twitter for Android,False
LeMaxwell_nft,"Paris, France","Nft artist 
Create a collection of MEATBALL
You can see my road Map
New collection gonna come
https://t.co/Jn0oqGAHNB",2017-01-02 07:24:53+00:00,25,159,116,False,2022-02-27 22:50:39+00:00,"@Drop_Your_NFT_ MeatBalls project phase 1
See more and my road Map on opensea.
New drop #21 The Dude
https://t.co/hwzOO3bFgN
#NFTCommunity #NFT #NFTdrop #NFTs #nftcollector #nftart #opensea #Metaverse #NFTGiveaway #ETH https://t.co/H6OzUskY7E",,Twitter for Android,False
CryptoChic,,"Collect & Connect 🌐 RT • Follow • ❤️ 
#NFTAddict #CryptoProjectFinder",2021-05-13 08:25:05+00:00,39,249,943,False,2022-02-27 22:50:38+00:00,"@Cryptonftgems Check @RoTTheGame 💥

📣AMA with @AvStarCapital on Feb 28
🏦Strategic investment with @Momentum_6 and partnership with @AvStarCapital and @RankerDAO
📝Discord Whitelist Invite Campaign for Genesis NFT Drop

#Metaverse #NFT #PlaytoEarn #Bitcoin $ROT $BTC $CAKE $SOL https://t.co/O2Nz3BsTzu",,Twitter for Android,False
NinjaFT Feed,,Live look at NinjaFT activity!,2022-01-12 04:42:40+00:00,148,1,0,False,2022-02-27 22:50:29+00:00,"Sold! NinjaGear #12 #5/10 for $49.99
#nft #smartchain #metaverse #crypto https://t.co/pLTU4xQpYf","['nft', 'smartchain', 'metaverse', 'crypto']",Zapier.com,False
⭕️ JPEGWHALE.X ⭕️,,Hemp | Cannabis | NFTs 🇺🇸,2020-12-20 22:19:39+00:00,528,103,14313,False,2022-02-27 22:50:26+00:00,Real men ain’t “YES” man! I’m banned from @Autograph for sticking up for myself. SHAME! The NFT community can be so toxic sometimes. Surprised @TomBrady let’s it happen on his name. Shouldn’t have a 24 year old CEO w no experience #NFL 🤷🏼 #Metaverse https://t.co/OEAJqKmIa0,,Twitter for iPhone,False
Palitz123,"Provence-Alpes-Côte d'Azur, Fr","adventurous, hiking , biking",2021-05-28 13:44:28+00:00,306,185,856,False,2022-02-27 22:50:16+00:00,"What about a stadium 🏟️ arena for #P2EGame in #Metaverse  ? I know #xG® is building a multi-sport ecosystem, across a variety of grass roots activity.  But who knows we can play also in metaverse? Just hoping though 😃

#DeFi #StopPutin #blockchain  #NFT #UkraineWar https://t.co/xuMKrPVc2u","['P2EGame', 'Metaverse', 'xG']",Twitter Web App,False
DALA METAVERSE LAND no poverty DAO (NPDML),,"DAo Metaverse LAnd

#DALA #NPDML #metaverse #DAO

WE ARE $DALA 🌍🌎🌏",2022-01-29 13:05:29+00:00,4767,2,9,False,2022-02-27 22:50:08+00:00,"🌎  https://t.co/fX1yPzmRRV
Air drop and DALA sales department are active now

#cryptocurrency #DALA #NPDML #Metaverse #DAO $dala https://t.co/gmQpcmDIbJ","['cryptocurrency', 'DALA', 'NPDML']",Twitter for Android,False
Dino Bruno 5.0,Crypto News,The latest in Crypto news and views.   Low Power Crypto Mining & Metaverse projects. Click the link for Helium products and opportunities.,2021-05-19 01:19:32+00:00,385,231,3449,False,2022-02-27 22:50:02+00:00,"Global Business Metaverse Market 2021 – Industry Analysis, Size, Share, Strategies and Forecast to 2027 – corporate ethos - corporate ethos https://t.co/b8slF91hz0 #metaverse #virtualreality #web3",,dlvr.it,False
7 Days Space,,"Information for all about crypto!
#NFT generator 
Promoting #NFTs",2018-01-04 09:12:09+00:00,508,531,2158,False,2022-02-27 22:50:01+00:00,"🌽Join the neighborhood farmer's club and associate many others compatible users in your territory!🐎

Unlimited use:
15%QFH9GDPRCQ -15%off😍

@AftermathIsland #NTFs #Metaverse #PlayToEarn 
#GameDev #VirtualReality #Roblox #SandboxGame #DOGE #BNB
https://t.co/eikQNWujv3",,Hootsuite Inc.,False
adawarriors,,"3D NFT , Social Media Game in the Metaverse , Massive Multiplayer Online Role-Playing Game (MMORPG)  NFT project build on Cardano Blockchain .",2021-12-21 17:20:29+00:00,156,52,268,False,2022-02-27 22:49:53+00:00,"Done! add new investor on the map 🏞
Castle 9 plot
Home 1 plot

🤖  : https://t.co/tYMyD6Lhjg
🌏 https://t.co/jha0lFjKM4

🚀 How to buy Home or Castle with Nami on the website 💖
https://t.co/lmYvi8UfsV

#NFTs #Metaverse #CardanoNFT #CardanoADA #Cardano #ADA #CNFTCommunity https://t.co/Z92XSD7Iyj",,Twitter Web App,False
LeMaxwell_nft,"Paris, France","Nft artist 
Create a collection of MEATBALL
You can see my road Map
New collection gonna come
https://t.co/Jn0oqGAHNB",2017-01-02 07:24:53+00:00,25,159,116,False,2022-02-27 22:49:48+00:00,"@NFT_R3X MeatBalls project phase 1
See more and my road Map on opensea.
New drop The Dude
https://t.co/hwzOO3bFgN
#NFTCommunity #NFT #NFTdrop #NFTs #nftcollector #nftart #opensea #Metaverse #NFTGiveaway #ETH https://t.co/SGBJTP3tMx",,Twitter for Android,False
CryptoChic,,"Collect & Connect 🌐 RT • Follow • ❤️ 
#NFTAddict #CryptoProjectFinder",2021-05-13 08:25:05+00:00,39,249,943,False,2022-02-27 22:49:47+00:00,"@LeadEdgeCrypto #Solana based #P2E game @RoTTheGame 

📣AMA with @AvStarCapital on Feb 28
🏦Strategic investment with @Momentum_6 and partnership with @AvStarCapital and @RankerDAO
📝Discord Whitelist Invite Campaign for Genesis NFT Drop

#Metaverse #NFT #PlaytoEarn #Bitcoin $ROT $BTC $CAKE $SOL https://t.co/HuenlV6oSj","['Solana', 'P2E']",Twitter for Android,False
Ceenmachine (Loro),,#Crypto #NFT #Metaverse #Revulution #BAPES  Loro from the #BAPESCLAN,2020-05-25 17:21:14+00:00,97,377,110,False,2022-02-27 22:49:27+00:00,"#metavest #bape #bapes #bapesclan #NFTcommunity #nft #Metaverse 

I love this community, I 50-60 NFTS. I have my two #BAPES, wish I could buy more. If you can get on the WL then consider it. Check it out this wednesday! We're so strong together in this community! https://t.co/MI9WOto59f","['metavest', 'bape', 'bapes', 'bapesclan', 'NFTcommunity', 'nft', 'Metaverse']",Twitter Web App,False
LeMaxwell_nft,"Paris, France","Nft artist 
Create a collection of MEATBALL
You can see my road Map
New collection gonna come
https://t.co/Jn0oqGAHNB",2017-01-02 07:24:53+00:00,25,159,116,False,2022-02-27 22:49:07+00:00,"MeatBalls project phase 1
See more and my road Map on opensea.
New drop #21 The Dude
https://t.co/hwzOO3bFgN
#NFTCommunity #NFT #NFTdrop #NFTs #nftcollector #nftart #opensea #Metaverse #NFTGiveaway #ETH https://t.co/LZeCczzNge",,Twitter for Android,False
༒•∂ᖇ◎𝕎𝓧ᵉŞ•༒,Soul Society,"@codigocyphex Chief Anon. 1303 OG @boom_army_ | OG BT @defi_land
 ~El individuo debe determinar su código~
~Psy congroo & aspira ad astra~
Hermitaño digital.",2019-07-27 14:17:51+00:00,676,582,66455,False,2022-02-27 22:49:06+00:00,"#Microsoft's recent offer to buy #ActivisionBlizzard in an all-cash deal underscores this point.

How these major online gaming franchises will integrate into a Web3 #metaverse remains to be seen...","['Microsoft', 'ActivisionBlizzard']",Twitter for Android,False
༒•∂ᖇ◎𝕎𝓧ᵉŞ•༒,Soul Society,"@codigocyphex Chief Anon. 1303 OG @boom_army_ | OG BT @defi_land
 ~El individuo debe determinar su código~
~Psy congroo & aspira ad astra~
Hermitaño digital.",2019-07-27 14:17:51+00:00,676,582,66455,False,2022-02-27 22:49:05+00:00,"So it's only natural that #games would lead the way into more immersive and interconnected #metaverse. Games are also likely to continue to bring financial value to consumers, businesses, and countries in their meta-realities.","['games', 'metaverse']",Twitter for Android,False
Alex Popovic,"Savannah, GA",heliomancer of @thefacelessmany,2021-04-09 03:57:16+00:00,658,334,2599,False,2022-02-27 22:48:55+00:00,so this is pretty cool 👀 #Metaverse #NFTs https://t.co/SsivOf5sxM,"['Metaverse', 'NFTs']",Twitter Web App,False
CryptoChic,,"Collect & Connect 🌐 RT • Follow • ❤️ 
#NFTAddict #CryptoProjectFinder",2021-05-13 08:25:05+00:00,39,249,943,False,2022-02-27 22:48:51+00:00,"@hernanlafalce Have you checked @RoTTheGame ?

📣AMA with @AvStarCapital on Feb 28
🏦Strategic investment with @Momentum_6 and partnership with @AvStarCapital and @RankerDAO
📝Discord Whitelist Invite Campaign for Genesis NFT Drop

#Metaverse #NFT #PlaytoEarn #Bitcoin $ROT $BTC $CAKE $SOL https://t.co/dAHRR5M7Du",,Twitter for Android,False
💢CARDANO💢TOKEN💢,CARDANO BLOCKCHAIN,"BUY 💢CARDANO TOKENS💢
 ON SUNDAE SWAP
👇👇👇👇👇👇👇👇👇👇👇👇👇
https://t.co/F3UOuTzE4j
☝☝☝☝☝☝☝☝☝☝☝☝☝
CARDANO BLOCKCHAIN TECH..",2015-02-25 20:38:05+00:00,52,286,261,False,2022-02-27 22:48:43+00:00,"@saylor 💢CARDANO💢 TOKEN💢

THE NEXT REVOLUTION IS HERE

A CARDANO BLOCKCHAIN BASED TOKEN FOR THE CRYPTO GAMING, DAPPS AND NFTs
"" Join the project here ""
👇💢💢💢💢👇
https://t.co/fRqVSmKAb3
☝💢💢💢💢☝
#Metaverse  #DeFi #Ethereum #NFT #cryptocurrency #bitcoin #doge #shiba #Cardano",,Twitter for Android,False
CryptoChic,,"Collect & Connect 🌐 RT • Follow • ❤️ 
#NFTAddict #CryptoProjectFinder",2021-05-13 08:25:05+00:00,39,249,943,False,2022-02-27 22:48:20+00:00,"@Crypto__Diva See @RoTTheGame 🚀

📣AMA with @AvStarCapital on Feb 28
🏦Strategic investment with @Momentum_6 and partnership with @AvStarCapital and @RankerDAO
📝Discord Whitelist Invite Campaign for Genesis NFT Drop

#Metaverse #NFT #PlaytoEarn #Bitcoin $ROT $BTC $CAKE $SOL https://t.co/AvPdgP76uT",,Twitter for Android,False
AlphaMale ⚔️,,"Razor Network $RAZOR
Morpheus Labs $MITX
Marlin Protocol $POND

#CRO",2020-12-29 14:51:47+00:00,277,252,4310,False,2022-02-27 22:48:17+00:00,"@TheMoonCarl Buy @morpheuslabs_io'd gem, $MITX. I really like what they're doing in the #Metaverse and #NFT space.

Let's go, #MorpheusArmy.

The #MLSEED is doing wonders for #MorpheusLabs https://t.co/tJ8xF7ZAmI","['Metaverse', 'NFT']",Twitter for Android,False
*The Goombahs* Metaverse NFT Project,"New York, USA",@TheGoombahs NFT-Meta Project! A whole world being built around the Social Club! It’s a family thing.,2022-01-05 19:43:07+00:00,2227,0,248,False,2022-02-27 22:48:12+00:00,Life’s s game of chess.. #nft #metaverse #jointhefamily https://t.co/4ghgGjQTcb,"['nft', 'metaverse', 'jointhefamily']",Twitter for iPhone,False
Dluxcrypto,"New York, USA","Clothing Reseller, #ETH #EGLD $ATOM $ALGO, @nftcryptochicks @tokyopunksnft @therebelsnft @mutantcats @boredmummywu @nudiecommunity @satoshibles| #WomenInNFTs",2021-04-19 00:57:21+00:00,290,436,904,False,2022-02-27 22:48:05+00:00,"#NewNFTProfilePic 
Had to pick up another @NFTCryptoChicks 💖 #NFT 
#WomenInNFTs #NFTs #OpenSeaNFT #Metaverse #NFTCollectibles #ETH https://t.co/RKpPKd50Ay","['NewNFTProfilePic', 'NFT', 'WomenInNFTs', 'NFTs', 'OpenSeaNFT', 'Metaverse']",Twitter for iPhone,False
I.T. ISIN Solutions,,I.T. ISIN Solutions is a managed service provider located in Kamloops BC Canada,2010-02-26 01:17:24+00:00,47,102,3,False,2022-02-27 22:48:01+00:00,Will Metaverse succeed? Will it fade away into oblivion after a few years?  Guardian Tech answers the tough questions in this enlightening article. https://t.co/FFmQc3n8H7 #Metaverse #What'sMeta #TechTalk,,Buffer,False
💢CARDANO💢TOKEN💢,CARDANO BLOCKCHAIN,"BUY 💢CARDANO TOKENS💢
 ON SUNDAE SWAP
👇👇👇👇👇👇👇👇👇👇👇👇👇
https://t.co/F3UOuTzE4j
☝☝☝☝☝☝☝☝☝☝☝☝☝
CARDANO BLOCKCHAIN TECH..",2015-02-25 20:38:05+00:00,52,286,261,False,2022-02-27 22:48:00+00:00,"@pinetworkmember 💢CARDANO💢 TOKEN💢

THE NEXT REVOLUTION IS HERE

A CARDANO BLOCKCHAIN BASED TOKEN FOR THE CRYPTO GAMING, DAPPS AND NFTs
"" Join the project here ""
👇💢💢💢💢👇
https://t.co/fRqVSmKAb3
☝💢💢💢💢☝
#Metaverse  #DeFi #Ethereum #NFT #cryptocurrency #bitcoin #doge #shiba #Cardano",,Twitter for Android,False
Noisey Neighbor ⭕️,United Kingdom,Finding my way through crypto. $OMI⭕️ $XRP $IMX $BLOK $BNX,2018-07-15 09:43:13+00:00,43,160,506,False,2022-02-27 22:48:00+00:00,"What’s are thoughts in the UR/SR.
BUY, HODL or SELL ?

#vevefam #VeVecollectibles #VEVECommunity #veve #NFT #NFTs #Collectibles #Crypto #digitalcollectibles #Solana #btc #Metaverse @VeVeVault https://t.co/M8tIM8xGxI","['vevefam', 'VeVecollectibles', 'VEVECommunity', 'veve', 'NFT', 'NFTs']",Twitter for iPhone,False
Wellington Souza,,"Formado em Direito, Cursando Pós em Direito eleitoral e Direito Trabalhista",2021-09-15 11:53:44+00:00,3,36,5,False,2022-02-27 22:47:47+00:00,"👶 Please follow me if you like my work visit: ✅ https://t.co/YbofxNFlFp
💋💋❤️

#nft #nftcommunity  #nftcollector  #nftcollectors  #nftcollectibles  #nfts  #nftcollection  #nftcrypto  #metaverse  #metaverso  #OpenSeaNFT #nftinvestor  #nftcollections  #nftindonesia
#OpenSeaNFT https://t.co/jXAs074pY7","['nft', 'nftcommunity', 'nftcollector']",Twitter for Android,False
Mackay,IkeepRoaming🙏🏾,CRYPTO COMMUNITY📉📈 Content Creator✍️ & Graphics Designer🎨 'chinese-Taiwanese'译者,2020-07-31 03:02:52+00:00,2152,2152,12489,False,2022-02-27 22:47:30+00:00,"@MetaxyMXY has recently become the most discussed #NFTgaming Project with lots of Partnership, upgrade &amp; Top Ongoing events that comes with massive rewards. #Metaverse #NFT $MXY 🔥🔥

Join✅Invest📈in $MXY today 

YouTube link for more beneficial info&gt;&gt; https://t.co/oWvI1QKDWC",['NFTgaming'],Twitter for iPhone,False
Arktype,Metaverse,"Designer, Artist, Maker of Things. I love to create and I love to help those less fortunate. I'm blessed I can do both😊 
@FinalFrontierSA Guild Member ✊🏽",2021-10-09 05:56:35+00:00,350,445,4248,False,2022-02-27 22:46:58+00:00,"The tastiest beverage in all the galaxy. Going to have to take baby sips to make this one last. 

@TheBountyBarSA &amp; @celinacastell11 you’ve out done yourself! 👏👏👏 #NFT #Nftartist #metaverse #MetaverseNFT #staratlas #NFTProject https://t.co/eVKuGnOf4s",,Twitter for iPhone,False
